# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2;;;;;;;;;;
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center;;;;;;;;;
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2;;;;;;;;;
# Site latitude (positive means North);54.096;;;;;;;;;
# Site longitude (positive means East);13.383;;;;;;;;;
# Site altitude (m);19;;;;;;;;;
# Date beginning;01.01.2019;;;;;;;;;
# Date end;31.12.2019;;;;;;;;;
# Time reference (hour);UT;;;;;;;;;
# Summarization (period of integration);Hour (h);;;;;;;;;
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization;;;;;;;;;
# Columns:;;;;;;;;;;
# Temperature (K);Temperature at 2 m above ground;;;;;;;;;
# Relative humidity (%);Relative humidity at 2 m above ground;;;;;;;;;
# Pressure (hPa);Pressure at ground level;;;;;;;;;
# Wind speed (m/s);Wind speed at 10 m above ground;;;;;;;;;
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...);;;;;;;;;
# Rainfall (kg/m2);Rainfall (= rain depth in mm);;;;;;;;;
# Snowfall (kg/m2);Snowfall;;;;;;;;;
# Snow depth (m);Snow depth;;;;;;;;;
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband);;;;;;;;;
# MERRA-2 meteorological data;;;;;;;;;;
Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
01.01.2019;01:00;279.59;89.89;1018.25;10.45;257.7;0.064372;0;0;0
01.01.2019;02:00;279.39;90.32;1017.01;10.77;256.06;0.040643;0;0;0
01.01.2019;03:00;279.39;90.51;1015.29;11.19;252.36;0.047076;0;0;0
01.01.2019;04:00;279.52;90.47;1013.43;11.99;249.64;0.099163;0;0;0
01.01.2019;05:00;279.66;90.16;1011.73;12.83;251.05;0.17383;0;0;0
01.01.2019;06:00;279.82;90.13;1010.22;13.19;255.04;0.372187;0;0;0
01.01.2019;07:00;280.01;90.47;1009.58;12.86;265.07;0.468462;0;0;0
01.01.2019;08:00;280.14;89.17;1009.5;12.3;277.83;0.203133;0;0;0.8006
01.01.2019;09:00;279.67;82.86;1009.25;12.76;284.53;0.06353;0;0;34.9956
01.01.2019;10:00;279.3;77.58;1008.66;13.29;281.14;0.01259;0;0;93.4322
01.01.2019;11:00;279.62;74.36;1007.72;14.27;280.43;0.015718;0;0;116.5194
01.01.2019;12:00;279.8;71.91;1006.96;15.02;284.1;0.020866;0;0;112.1805
01.01.2019;13:00;279.79;69.2;1006.43;15.55;287.87;0.019313;0;0;111.0367
01.01.2019;14:00;279.51;66.75;1006.03;15.74;290.35;0.015343;0;0;54.7741
01.01.2019;15:00;278.9;64.5;1005.75;15.61;292.01;0.00916;0;0;9.4045
01.01.2019;16:00;278.35;64.26;1005.34;15.07;292.84;0.006577;0;0;0
01.01.2019;17:00;278.04;64.81;1005.06;14.72;295.11;0.01308;0;0;0
01.01.2019;18:00;277.78;65.35;1004.99;14.38;297.45;0.008671;0;0;0
01.01.2019;19:00;277.43;67.9;1004.93;13.88;297.83;0.030386;0;0;0
01.01.2019;20:00;277.12;74.41;1004.97;13.25;299.19;0.152051;0;0;0
01.01.2019;21:00;277.32;78.7;1005.05;12.58;303.33;0.099178;0;0;0
01.01.2019;22:00;278.13;76.13;1005.55;12.69;314.36;0.007388;0;0;0
01.01.2019;23:00;278.75;70.1;1006.65;12.93;324.68;0.000795;0;0;0
01.01.2019;24:00:00;278.67;64.45;1008.03;13.28;327.89;0.000106;0;0;0
02.01.2019;01:00;278.08;62.84;1009.42;13.39;328.35;0.000341;0;0;0
02.01.2019;02:00;277.61;62.53;1010.55;13.33;330.37;0.008122;0;0;0
02.01.2019;03:00;277.21;62.31;1011.49;13.08;335.23;0.010444;0;0;0
02.01.2019;04:00;276.73;61.46;1012.38;12.77;342.15;0.018729;0;0;0
02.01.2019;05:00;276.34;60.65;1013.49;12.56;349.02;0.020999;0;0;0
02.01.2019;06:00;276.22;58.31;1014.92;12.4;353.34;0.014942;0;0;0
02.01.2019;07:00;276.22;55.73;1016.42;12.5;355.11;0.005469;0;0;0
02.01.2019;08:00;275.95;54.67;1018.05;12.44;355.73;0.000577;0;0;5.1769
02.01.2019;09:00;275.94;53.02;1019.42;12.34;355.74;0.00002;0;0;68.2929
02.01.2019;10:00;276.05;49.98;1020.63;12.44;355.7;0.000001;0;0;151.6097
02.01.2019;11:00;275.91;48.12;1021.67;12.44;355.42;0.000001;0;0;199.0942
02.01.2019;12:00;275.66;46.63;1022.4;12.34;355.56;0.000001;0;0;202.7123
02.01.2019;13:00;275.41;45.7;1023.15;12.3;355.71;0;0;0;166.1739
02.01.2019;14:00;275.13;48.01;1023.97;12.05;354.78;0.000001;0;0;95.0946
02.01.2019;15:00;274.67;54.42;1024.82;11.45;352.96;0.000004;0;0;16.4231
02.01.2019;16:00;274.39;59.89;1025.56;10.93;352.61;0.000011;0;0;0
02.01.2019;17:00;274.36;61.88;1026.14;10.49;354.42;0.000013;0;0;0
02.01.2019;18:00;274.26;62.57;1026.68;10;356.66;0.000008;0;0;0
02.01.2019;19:00;274.09;63.25;1027.21;9.35;358;0.000004;0;0;0
02.01.2019;20:00;273.72;66.39;1027.71;8.24;357.18;0.000002;0;0;0
02.01.2019;21:00;273.49;69.4;1028.03;7.64;355.38;0.000001;0;0;0
02.01.2019;22:00;273.3;72.74;1028.13;7.18;352.64;0.000001;0;0;0
02.01.2019;23:00;273.12;76.56;1028.16;6.73;348.07;0.000002;0;0;0
02.01.2019;24:00:00;273.05;79.5;1028.22;6.44;342.81;0.000003;0;0;0
03.01.2019;01:00;273.14;81.15;1028.34;6.49;337.99;0.000001;0;0;0
03.01.2019;02:00;273.36;81.97;1028.47;6.79;333.14;0.000016;0;0;0
03.01.2019;03:00;273.51;82.79;1028.44;7.1;328.4;0.00048;0;0;0
03.01.2019;04:00;273.87;82.48;1028.24;7.55;324.16;0.004023;0;0;0
03.01.2019;05:00;274.31;81.49;1028.13;8.09;322.76;0.011913;0;0.000001;0
03.01.2019;06:00;274.58;80.93;1028.26;8.2;325.76;0.014898;0;0;0
03.01.2019;07:00;274.79;80.6;1028.51;8.18;333.03;0.012174;0;0.000001;0
03.01.2019;08:00;275.13;79.55;1028.98;8.11;343.53;0.004693;0;0;5.3304
03.01.2019;09:00;275.53;78.2;1029.44;7.62;352.24;0.001896;0;0;59.2086
03.01.2019;10:00;276.08;75.17;1029.92;7.28;359.61;0.000232;0;0;133.2002
03.01.2019;11:00;276.48;70.04;1030.3;7.36;6.89;0.000109;0;0;174.431
03.01.2019;12:00;276.51;64.5;1030.39;7.11;11.57;0.000208;0;0;171.6098
03.01.2019;13:00;276.23;61.81;1030.46;6.5;13.12;0.000342;0;0;140.8059
03.01.2019;14:00;275.51;63.58;1030.87;5.51;12.78;0.000446;0;0;81.3996
03.01.2019;15:00;273.72;72.14;1031.49;4.51;11.98;0.00036;0;0;16.165
03.01.2019;16:00;272.9;74.72;1031.82;4.38;10.64;0.000134;0;0;0
03.01.2019;17:00;272.75;74.95;1031.91;4.25;11.28;0.000073;0;0;0
03.01.2019;18:00;272.31;75.93;1031.93;4.12;12.81;0.000083;0;0;0
03.01.2019;19:00;272.36;75.68;1031.86;3.77;13.68;0.000114;0;0;0
03.01.2019;20:00;272.55;75.25;1031.77;3.32;8.96;0.000318;0;0;0
03.01.2019;21:00;272.89;75.46;1032.01;3.07;359.54;0.002747;0.000035;0;0
03.01.2019;22:00;273.14;75.76;1031.77;2.63;345.13;0.002511;0.000071;0;0
03.01.2019;23:00;273.23;77.43;1031.26;2.41;318.84;0.00193;0.000021;0;0
03.01.2019;24:00:00;273;82.78;1030.64;2.78;291.17;0.00082;0.000004;0;0
04.01.2019;01:00;273.29;87.25;1029.89;3.35;273.88;0.000356;0.000003;0;0
04.01.2019;02:00;273.79;90.99;1029.21;4.25;266.64;0.000255;0.000032;0;0
04.01.2019;03:00;274.18;94.82;1028.22;5.59;261.05;0.000227;0.000271;0;0
04.01.2019;04:00;274.37;96.21;1027.07;6.36;257.59;0.001163;0.00352;0.000002;0
04.01.2019;05:00;274.82;96.04;1026.39;6.72;263.95;0.019433;0.001692;0.000001;0
04.01.2019;06:00;275.16;96.18;1025.64;6.75;265.67;0.0367;0.005702;0.000003;0
04.01.2019;07:00;275.43;95.74;1024.45;7.06;265.44;0.027164;0.000792;0.000001;0
04.01.2019;08:00;275.62;95.16;1023.68;7.38;270.87;0.051759;0.000319;0.000001;1.0606
04.01.2019;09:00;275.88;94.64;1022.9;7.19;272.8;0.072868;0;0;7.1569
04.01.2019;10:00;276.17;94.11;1022.11;7.15;275.07;0.056045;0;0;17.1268
04.01.2019;11:00;276.55;93.27;1021.19;7.02;279.03;0.031411;0;0;48.4607
04.01.2019;12:00;276.94;92.54;1020.2;6.76;285.71;0.015353;0;0;57.1143
04.01.2019;13:00;277.28;91.07;1019.57;7.07;300.16;0.01008;0;0;54.4836
04.01.2019;14:00;277.35;89.07;1019.37;7.18;312.69;0.007546;0;0;36.012
04.01.2019;15:00;276.84;91.23;1019.39;6.55;313.67;0.001498;0;0;11.7024
04.01.2019;16:00;275.92;96.79;1019.34;5.85;307.88;0.000178;0;0;0
04.01.2019;17:00;275.91;97.27;1019.17;6.08;300.87;0.001192;0;0;0
04.01.2019;18:00;276.23;96.44;1018.84;6.37;292.08;0.005356;0;0;0
04.01.2019;19:00;276.7;96.12;1018.45;6.68;285.84;0.017912;0;0;0
04.01.2019;20:00;277.29;96.02;1017.96;6.85;283.41;0.035533;0;0;0
04.01.2019;21:00;277.84;95.68;1017.14;6.97;283.07;0.035133;0;0;0
04.01.2019;22:00;278.18;95.52;1016.51;7.04;285.96;0.027289;0;0;0
04.01.2019;23:00;278.34;95.48;1015.97;7.05;290.7;0.02153;0;0;0
04.01.2019;24:00:00;278.4;95.56;1015.32;6.9;294.64;0.016374;0;0;0
05.01.2019;01:00;278.44;95.63;1014.71;6.66;298.4;0.018337;0;0;0
05.01.2019;02:00;278.48;95.59;1014.18;6.56;301.53;0.109482;0;0;0
05.01.2019;03:00;278.47;95.42;1013.77;6.46;305.12;0.194281;0;0;0
05.01.2019;04:00;278.44;95.27;1013.53;6.34;310.21;0.065942;0;0;0
05.01.2019;05:00;278.42;95.22;1013.38;6.26;316.13;0.010049;0;0;0
05.01.2019;06:00;278.35;95.32;1013.61;5.96;325.91;0.010623;0;0;0
05.01.2019;07:00;278.23;95.24;1014.32;5.5;336.5;0.023061;0;0;0
05.01.2019;08:00;278.09;94.86;1015.33;5.27;348.5;0.031692;0;0;3.6156
05.01.2019;09:00;278.09;93.74;1016.08;5.08;354.37;0.018978;0;0;38.197
05.01.2019;10:00;278.28;91.96;1016.72;5.09;358.46;0.005858;0;0;92.576
05.01.2019;11:00;278.63;89.85;1017.31;5.07;1.92;0.003971;0;0;151.9313
05.01.2019;12:00;278.96;87.22;1017.8;5.16;4.57;0.003827;0;0;169.2345
05.01.2019;13:00;278.96;86.15;1018.23;5.1;3.93;0.00334;0;0;132.0485
05.01.2019;14:00;278.51;87.94;1018.77;4.85;3.61;0.002237;0;0;79.3208
05.01.2019;15:00;277.13;93.83;1019.25;4.26;6.27;0.000389;0;0;16.1519
05.01.2019;16:00;276.06;97.25;1019.76;4.44;11.23;0.000268;0;0;0
05.01.2019;17:00;275.57;96.82;1020.29;4.54;15.48;0.00033;0;0;0
05.01.2019;18:00;275.07;95.69;1020.88;4.44;19.51;0.000279;0;0;0
05.01.2019;19:00;274.37;95.36;1021.26;4.25;22.49;0.000215;0;0;0
05.01.2019;20:00;273.76;95.02;1021.58;4.14;23.71;0.000202;0;0;0
05.01.2019;21:00;273.36;93.08;1021.94;4.1;22.69;0.000503;0;0;0
05.01.2019;22:00;273.03;91.94;1022.21;4.01;20.98;0.000875;0;0;0
05.01.2019;23:00;272.76;91.74;1022.45;3.95;18.89;0.001029;0;0;0
05.01.2019;24:00:00;272.57;92.22;1022.75;3.87;17.02;0.000874;0;0;0
06.01.2019;01:00;272.57;92.17;1023.04;3.74;15.09;0.001243;0;0;0
06.01.2019;02:00;272.65;91.81;1023.39;3.57;12.72;0.002106;0;0;0
06.01.2019;03:00;272.66;91.61;1023.67;3.45;10.21;0.002728;0;0;0
06.01.2019;04:00;272.66;91.45;1023.92;3.35;9.42;0.002072;0;0;0
06.01.2019;05:00;272.64;91.17;1024.07;3.21;9.03;0.001491;0;0;0
06.01.2019;06:00;272.61;90.88;1024.39;3.09;8.52;0.001247;0;0;0
06.01.2019;07:00;272.56;90.61;1024.92;3;8.36;0.001305;0;0;0
06.01.2019;08:00;272.67;89.46;1025.38;2.86;7.22;0.000927;0;0;8.375
06.01.2019;09:00;273.8;85.14;1025.58;2.49;5.04;0.000858;0;0;74.0998
06.01.2019;10:00;275.22;80.88;1025.81;2.42;0.8;0.000574;0;0;140.868
06.01.2019;11:00;275.82;74.86;1025.84;2.46;357.46;0.000538;0;0;156.6934
06.01.2019;12:00;276.05;72.48;1025.76;2.24;355.86;0.000483;0;0;158.8965
06.01.2019;13:00;276.01;73.39;1025.65;1.71;352.35;0.00047;0;0;134.1541
06.01.2019;14:00;275.38;78.77;1025.69;1.19;340.85;0.000424;0;0;73.0156
06.01.2019;15:00;274.75;77.22;1025.88;1.13;315.86;0.000379;0;0;14.5128
06.01.2019;16:00;274.27;79.63;1026.1;1.25;290.83;0.000751;0;0;0
06.01.2019;17:00;274.02;82.19;1026.3;1.49;271.93;0.001889;0;0;0
06.01.2019;18:00;273.73;85.31;1026.39;1.88;258.2;0.003087;0;0;0
06.01.2019;19:00;273.34;89.16;1026.34;2.28;247.84;0.003481;0;0;0
06.01.2019;20:00;273.01;92.54;1026.13;2.61;238.3;0.003239;0;0;0
06.01.2019;21:00;272.88;94.34;1025.87;2.91;230.41;0.002697;0;0;0
06.01.2019;22:00;272.81;95.69;1025.68;3.18;226.93;0.004748;0;0;0
06.01.2019;23:00;272.92;96.26;1025.65;3.31;227.83;0.011373;0;0;0
06.01.2019;24:00:00;273.24;96.25;1025.65;3.28;227.62;0.022315;0;0;0
07.01.2019;01:00;273.45;96.99;1025.58;3.22;223.79;0.021517;0;0;0
07.01.2019;02:00;273.52;98.55;1025.47;3.26;220.14;0.018029;0;0;0
07.01.2019;03:00;273.78;99.08;1025.25;3.36;222.47;0.022745;0;0;0
07.01.2019;04:00;274.17;99.31;1024.98;3.39;228.94;0.030401;0.000001;0;0
07.01.2019;05:00;274.46;100.12;1024.52;3.2;233.79;0.03486;0.000007;0;0
07.01.2019;06:00;274.7;100.94;1024.18;3.02;236.81;0.038618;0.000069;0;0
07.01.2019;07:00;274.92;101.32;1023.99;2.96;241.66;0.052167;0.000627;0;0
07.01.2019;08:00;275.19;101.08;1023.79;2.91;245.67;0.065057;0.001416;0;2.1654
07.01.2019;09:00;275.73;99.48;1023.51;2.89;250.63;0.085164;0;0;16.1321
07.01.2019;10:00;276.26;98.08;1023.2;2.96;255.02;0.091598;0;0;27.0451
07.01.2019;11:00;276.64;97.38;1022.75;3.2;256.69;0.090876;0;0;34.3167
07.01.2019;12:00;276.9;97.11;1021.92;3.62;259.21;0.097667;0;0;36.1191
07.01.2019;13:00;277.03;97.2;1021.14;3.92;260.78;0.077089;0;0;30.8936
07.01.2019;14:00;276.9;97.67;1020.4;4.06;259.34;0.052762;0;0;20.397
07.01.2019;15:00;276.46;98.37;1019.69;4.28;255.77;0.038117;0;0;6.0076
07.01.2019;16:00;275.95;99.09;1018.9;4.61;248.59;0.025399;0;0;0
07.01.2019;17:00;275.67;99.46;1017.78;4.87;234.03;0.016776;0;0;0
07.01.2019;18:00;276.04;97.63;1016.26;6.06;217.88;0.040509;0;0;0
07.01.2019;19:00;276.59;96.15;1014.48;7.5;211.01;0.16577;0;0;0
07.01.2019;20:00;277.2;94.96;1012.48;8.63;211.5;0.610496;0;0;0
07.01.2019;21:00;277.29;94.44;1010.28;8.94;208.75;1.263389;0;0;0
07.01.2019;22:00;277.11;93.85;1008.02;9.4;212.01;1.513018;0;0;0
07.01.2019;23:00;277.08;93.63;1006.09;9.27;222.22;1.26975;0;0;0
07.01.2019;24:00:00;277.36;93.69;1004.55;9.18;232.68;0.532061;0;0;0
08.01.2019;01:00;277.83;93.77;1003.12;8.69;240.94;0.119489;0;0.000001;0
08.01.2019;02:00;278.3;92.95;1001.81;8.65;249.97;0.037005;0;0;0
08.01.2019;03:00;278.2;92.74;1000.4;8.5;250.46;0.016869;0;0;0
08.01.2019;04:00;277.88;92.99;998.71;8.65;243.08;0.070946;0;0;0
08.01.2019;05:00;277.7;92.98;997.02;9.26;235.89;0.11015;0;0;0
08.01.2019;06:00;277.72;92.95;995.36;9.92;232.19;0.062083;0;0;0
08.01.2019;07:00;277.71;93.29;993.53;9.86;224.77;0.229565;0;0;0
08.01.2019;08:00;277.56;93.25;991.61;10;218.66;1.131071;0;0;2.6559
08.01.2019;09:00;277.46;92.79;989.95;9.59;224.2;1.310184;0;0;14.3
08.01.2019;10:00;277.8;92.8;988.92;8.89;244.9;0.504259;0;0;13.0755
08.01.2019;11:00;278.31;93.12;988.49;8.57;273.4;0.280833;0;0;14.1474
08.01.2019;12:00;278.31;93.06;988.67;9.25;294.29;0.340566;0;0;17.5931
08.01.2019;13:00;278.09;92.8;989.33;10.1;304.71;0.262423;0;0;17.943
08.01.2019;14:00;277.83;91.86;990.22;10.47;309.08;0.183569;0;0;13.3357
08.01.2019;15:00;277.39;89.44;991.03;10.62;310.58;0.146343;0;0;3.1159
08.01.2019;16:00;276.76;87.61;991.71;10.7;309.88;0.11319;0;0;0
08.01.2019;17:00;276.2;88.31;992.19;10.27;309.63;0.113384;0;0;0
08.01.2019;18:00;275.92;89.78;992.48;9.62;311.31;0.15963;0;0;0
08.01.2019;19:00;275.82;90.78;992.66;9.04;314.8;0.211402;0;0;0
08.01.2019;20:00;275.79;91.32;992.94;8.9;321.78;0.304446;0;0;0
08.01.2019;21:00;275.76;91.24;993.42;9.23;331.33;0.380641;0;0;0
08.01.2019;22:00;275.69;90.11;994.04;9.95;338.84;0.33183;0;0;0
08.01.2019;23:00;275.59;88.78;994.71;10.47;343.25;0.253947;0;0;0
08.01.2019;24:00:00;275.54;88.39;995.46;10.5;346.13;0.20605;0;0;0
09.01.2019;01:00;275.53;88.12;996.35;10.55;349.27;0.220801;0;0;0
09.01.2019;02:00;275.47;87.66;997.27;10.58;351.9;0.256028;0;0;0
09.01.2019;03:00;275.34;87.29;998.03;10.56;353.29;0.287727;0;0;0
09.01.2019;04:00;275.17;87.19;998.76;10.69;355.09;0.309554;0;0;0
09.01.2019;05:00;274.99;87.77;999.61;10.54;357.25;0.325279;0;0;0
09.01.2019;06:00;274.87;88.33;1000.51;10.34;0.28;0.322921;0;0;0
09.01.2019;07:00;274.84;88.42;1001.54;10.16;3.61;0.366703;0;0.000001;0
09.01.2019;08:00;274.82;88.59;1002.61;10.05;6.18;0.421652;0;0.000001;2.6282
09.01.2019;09:00;274.92;88.4;1003.71;10;7.57;0.454048;0;0;19.8268
09.01.2019;10:00;275.07;87.96;1004.84;10.09;8.7;0.470194;0;0;35.9768
09.01.2019;11:00;275.2;87.81;1005.78;10.15;10.08;0.483187;0;0;44.7938
09.01.2019;12:00;275.37;87.57;1006.61;10.16;11.84;0.470705;0;0;43.7302
09.01.2019;13:00;275.51;87.26;1007.47;10.16;14.25;0.426098;0;0;36.227
09.01.2019;14:00;275.63;86.84;1008.47;10.01;16.76;0.317534;0;0;21.9833
09.01.2019;15:00;275.68;86.35;1009.54;9.83;18.22;0.209253;0;0;5.3728
09.01.2019;16:00;275.65;85.43;1010.53;9.76;19.81;0.118222;0;0;0
09.01.2019;17:00;275.51;84.87;1011.59;9.61;21.21;0.082222;0;0;0
09.01.2019;18:00;275.29;84.61;1012.79;9.37;21.76;0.082854;0;0;0
09.01.2019;19:00;275.06;84.57;1013.91;8.93;22.1;0.05411;0;0;0
09.01.2019;20:00;274.85;84.77;1014.96;8.54;21.99;0.03647;0.000035;0;0
09.01.2019;21:00;274.71;84.77;1015.87;8.12;22.37;0.025768;0.000034;0;0
09.01.2019;22:00;274.58;84.93;1016.51;7.54;21.63;0.021444;0.000039;0;0
09.01.2019;23:00;274.39;85.6;1016.95;6.96;17.7;0.018084;0.000161;0;0
09.01.2019;24:00:00;274.19;86.16;1017.32;6.51;14.61;0.011497;0.000461;0;0
10.01.2019;01:00;273.91;86.67;1017.72;6.32;12.96;0.008489;0.000516;0;0
10.01.2019;02:00;273.47;88.08;1018.15;6.03;10.96;0.007344;0.000485;0;0
10.01.2019;03:00;273.12;89.29;1018.38;5.71;7.32;0.004187;0.00038;0;0
10.01.2019;04:00;272.93;89.9;1018.53;5.66;5.53;0.003451;0.000796;0;0
10.01.2019;05:00;272.87;90.08;1018.96;5.28;5.13;0.001471;0.002643;0.000002;0
10.01.2019;06:00;272.53;91.43;1019.45;4.76;4.36;0.001086;0.002482;0.000002;0
10.01.2019;07:00;272.41;91.48;1019.95;4.43;4.23;0.000697;0.001685;0.000001;0
10.01.2019;08:00;272.33;91.36;1020.34;4.01;3.6;0.001792;0.000519;0.000001;9.1546
10.01.2019;09:00;273.38;86.79;1020.59;3.91;1.77;0.00185;0.00045;0.000001;70.5737
10.01.2019;10:00;274.18;82.61;1021.01;4.17;359.25;0.002282;0.000799;0.000001;126.6333
10.01.2019;11:00;274.46;79.4;1021.15;3.97;355.92;0.005197;0.000342;0.000001;134.9707
10.01.2019;12:00;274.44;78.25;1020.96;3.62;348.38;0.00668;0.000113;0.000001;125.3612
10.01.2019;13:00;274.31;78.7;1020.76;3.36;340.53;0.006184;0.000113;0;96.8676
10.01.2019;14:00;274.07;80.72;1020.77;2.91;335.28;0.010414;0.00013;0.000001;59.2674
10.01.2019;15:00;273.41;84.97;1020.9;2.34;328.9;0.005435;0.00597;0.000004;11.5793
10.01.2019;16:00;272.98;86.74;1020.86;2.28;322.54;0.0015;0.006811;0.000004;0
10.01.2019;17:00;272.93;87.27;1020.81;2.18;315.78;0.001744;0.003002;0.000002;0
10.01.2019;18:00;272.88;87.37;1020.79;2.05;303.84;0.001782;0.000764;0.000001;0
10.01.2019;19:00;272.78;88.26;1020.75;2.04;285.63;0.002623;0.000213;0;0
10.01.2019;20:00;272.77;89.6;1020.62;2.36;269.75;0.013621;0.000352;0;0
10.01.2019;21:00;272.86;90.9;1020.44;2.79;262;0.041481;0.002222;0.000001;0
10.01.2019;22:00;273.01;91.93;1020.16;3.24;257.46;0.051341;0.009322;0.000005;0
10.01.2019;23:00;273.11;92.95;1019.64;3.87;251.94;0.046276;0.034802;0.000023;0
10.01.2019;24:00:00;273.2;93.34;1018.95;4.63;245.77;0.026011;0.069387;0.00014;0
11.01.2019;01:00;273.14;93.71;1018.21;5.18;239.47;0.028448;0.07012;0.000297;0
11.01.2019;02:00;273.03;93.97;1017.33;5.71;233.96;0.019363;0.070773;0.000464;0
11.01.2019;03:00;273.01;93.94;1016.26;6.25;229.53;0.00946;0.093809;0.000722;0
11.01.2019;04:00;273.13;93.77;1015.15;6.9;229.86;0.026828;0.092915;0.000964;0
11.01.2019;05:00;273.46;93.71;1014.09;7.19;234.57;0.048926;0.102824;0.001393;0
11.01.2019;06:00;274.05;93.58;1013.23;7.29;242.82;0.039025;0.105801;0.001859;0
11.01.2019;07:00;274.55;94.2;1012.53;6.85;247.57;0.059198;0.040887;0.002196;0
11.01.2019;08:00;274.91;94.89;1011.84;6.52;244.92;0.099911;0.012873;0.002262;0.2262
11.01.2019;09:00;275.27;95.15;1010.99;6.52;245.18;0.183957;0.006768;0.002273;2.7335
11.01.2019;10:00;275.94;95.25;1010.28;6.74;255.1;0.171732;0;0.002152;8.1902
11.01.2019;11:00;276.71;95.41;1009.64;6.79;266.48;0.133091;0;0.002042;18.2126
11.01.2019;12:00;277.37;95.28;1009;6.72;273.78;0.089647;0;0.001928;23.6847
11.01.2019;13:00;277.87;95.16;1008.31;6.81;279.71;0.059976;0;0.001781;21.6227
11.01.2019;14:00;278.13;94.47;1007.88;6.98;286.47;0.060861;0;0.001682;16.1392
11.01.2019;15:00;278.19;92.81;1007.58;7.28;295.93;0.043621;0;0.001591;5.9436
11.01.2019;16:00;278.05;91.57;1007.35;7.21;301.29;0.01692;0;0.001509;0
11.01.2019;17:00;277.71;91.43;1007.27;6.89;304.75;0.002994;0;0.001445;0
11.01.2019;18:00;276.9;94.16;1007.54;6.32;307.29;0.000533;0;0.001406;0
11.01.2019;19:00;276.35;96.1;1007.93;5.84;310.69;0.000675;0;0.001381;0
11.01.2019;20:00;276.34;95.38;1008.39;5.41;315.32;0.001959;0;0.001355;0
11.01.2019;21:00;276.3;94.79;1008.93;4.67;319.01;0.002814;0;0.001327;0
11.01.2019;22:00;276.18;94.88;1009.44;4.36;320.96;0.002447;0;0.001304;0
11.01.2019;23:00;276.05;95.11;1009.78;4.25;316.19;0.002537;0;0.001284;0
11.01.2019;24:00:00;275.85;95.67;1009.91;4.27;309.38;0.003071;0;0.001267;0
12.01.2019;01:00;275.68;96.05;1009.97;4.27;301.63;0.003954;0;0.001251;0
12.01.2019;02:00;275.66;95.6;1009.98;4.5;292.17;0.008148;0;0.001234;0
12.01.2019;03:00;275.63;95.54;1009.77;4.83;281.27;0.018827;0;0.001213;0
12.01.2019;04:00;275.72;95.07;1009.44;5.27;275.05;0.021461;0;0.001191;0
12.01.2019;05:00;275.74;94.83;1009.09;5.6;272.93;0.019945;0;0.001167;0
12.01.2019;06:00;275.75;94.46;1008.78;5.82;270.38;0.016423;0;0.001143;0
12.01.2019;07:00;275.81;94.3;1008.59;6.03;266.27;0.015849;0;0.001118;0
12.01.2019;08:00;275.85;94.42;1008.36;6.24;259.68;0.014432;0;0.001093;3.5859
12.01.2019;09:00;276.13;94.38;1007.53;6.41;254.04;0.054017;0;0.001063;20.5535
12.01.2019;10:00;276.62;94.26;1006.61;6.55;251.03;0.134491;0;0.001027;29.4962
12.01.2019;11:00;277.23;93.92;1005.64;7.06;251.41;0.180612;0;0.000982;38.119
12.01.2019;12:00;277.82;93.11;1004.55;8.05;254.41;0.125996;0;0.000926;46.5852
12.01.2019;13:00;278.02;92.62;1003.21;7.93;249.92;0.129268;0;0.000868;52.7214
12.01.2019;14:00;277.77;92.82;1001.67;7.77;239.48;0.446877;0;0.00082;32.8252
12.01.2019;15:00;277.4;93.35;1000.41;8.31;238.81;0.612771;0;0.000775;4.3288
12.01.2019;16:00;277.4;93.66;999.41;8.67;249.16;0.257449;0;0.000728;0
12.01.2019;17:00;277.77;93.82;998.75;8.4;259.15;0.087894;0;0.000683;0
12.01.2019;18:00;278.09;93.16;998.43;8.71;268.43;0.065179;0;0.00064;0
12.01.2019;19:00;277.95;93.17;998.09;8.32;269.18;0.044445;0;0.000602;0
12.01.2019;20:00;277.75;93.66;997.54;7.76;261.54;0.101539;0;0.000571;0
12.01.2019;21:00;277.65;93.64;996.79;7.66;255.74;0.616375;0;0.000543;0
12.01.2019;22:00;277.4;93.63;996.17;7.6;261.4;1.328439;0;0.000514;0
12.01.2019;23:00;277.1;93.7;996.11;7.82;276;0.656131;0;0.000487;0
12.01.2019;24:00:00;277.24;94.19;996.21;7.45;286.01;0.086375;0;0.000463;0
13.01.2019;01:00;277.73;93.85;996.38;7.46;290.89;0.092216;0;0.00044;0
13.01.2019;02:00;277.99;93.61;996.57;7.56;290.32;0.175437;0;0.000418;0
13.01.2019;03:00;278;93.83;996.62;7.54;287.41;0.170917;0;0.000397;0
13.01.2019;04:00;278;93.78;996.39;7.54;285.41;0.078035;0;0.000377;0
13.01.2019;05:00;278;93.82;995.97;7.36;281.32;0.0715;0;0.000359;0
